|ACCOCI|ASSETS|ASSETSC|ASSETSNC|BVPS|CAPEX|CASHNEQ|CASHNEQUSD|COR|CURRENTRATIO|DE|DEBT|DEBTUSD|DEPAMOR|DILUTIONRATIO|DPS|Date|EBIT|EBITDA|EBITDAUSD|EBITUSD|EBT|EPS|EPSDIL|EPSUSD|EQUITY|EQUITYUSD|FCF|FCFPS|GP|INTANGIBLES|INTEXP|INVCAP|INVENTORY|LIABILITIES|LIABILITIESC|LIABILITIESNC|NCF|NCFCOMMON|NCFDEBT|NCFDIV|NCFF|NCFI|NCFO|NCFX|NETINC|NETINCCMN|NETINCCMNUSD|NETINCDIS|PAYABLES|PREFDIVIS|RECEIVABLES|RETEARN|REVENUE|REVENUEUSD|RND|SGNA|SHARESWA|SHARESWADIL|SYMBOL|TANGIBLES|TAXEXP|TBVPS|WORKINGCAPITAL
1|103000.0|129876000.0|||10.81913268|0.0|6808000.0|6808000.0|50226000.0||0.40950467|0.0|0.0|861000.0|1.0|0.0|2010-12-31|3190000.0|4051000.0|4051000.0|3190000.0|3190000.0|0.25|0.25|0.25|92060000.0|92060000.0|3386000.0|0.3979316|39178000.0|25250000.0|0.0|97818000.0|0.0|37699000.0|||-1459000.0|-15000.0|0.0|0.0|-15000.0|-4830000.0|3386000.0|0.0|2099000.0|2099000.0|2099000.0|0.0|11782000.0|0.0|16296000.0|-380069000.0|89404000.0|89404000.0|0.0|34244000.0|8509000.0|8509000.0|AMIC|104626000.0|1091000.0|12.29592196|
2|1278000.0|132780000.0|||11.06143345|0.0|9723000.0|9723000.0|47768000.0||0.41271851|0.0|0.0|855000.0|1.0|0.0|2011-12-31|3801000.0|4656000.0|4656000.0|3801000.0|3801000.0|0.29|0.29|0.29|93989000.0|93989000.0|3127000.0|0.36801224|40270000.0|24467000.0|0.0|98590000.0|0.0|38791000.0|||-866000.0|-1253000.0|0.0|0.0|-1253000.0|-2740000.0|3127000.0|0.0|2494000.0|2494000.0|2494000.0|0.0|13422000.0|0.0|15125000.0|-377692000.0|88038000.0|88038000.0|0.0|34924000.0|8497000.0|8497000.0|AMIC|108313000.0|1307000.0|12.7472049|
3|1829000.0|158983000.0|||12.59090909|0.0|17897000.0|17897000.0|56849000.0||0.52576043|0.0|0.0|509000.0|1.0|0.0|2012-12-31|5702000.0|6211000.0|6211000.0|5702000.0|5702000.0|1.16|1.16|1.16|104152000.0|104152000.0|7568000.0|0.91489362|45036000.0|26940000.0|0.0|114146000.0|0.0|54759000.0|||2828000.0|0.0|0.0|0.0|0.0|-4740000.0|7568000.0|0.0|9592000.0|9592000.0|9592000.0|0.0|19103000.0|0.0|16755000.0|-368113000.0|101885000.0|101885000.0|0.0|37875000.0|8272000.0|8272000.0|AMIC|132043000.0|-3890000.0|15.96264507|
4|-2152000.0|153174000.0|||10.43821199|0.0|14491000.0|14491000.0|87118000.0||0.78044817|0.0|0.0|1836000.0|1.00099059|0.0|2013-12-31|4458000.0|6294000.0|6294000.0|4458000.0|4458000.0|0.36|0.36|0.36|84299000.0|84299000.0|16190000.0|2.0047053|66155000.0|11408000.0|0.0|127275000.0|0.0|65791000.0|||-152000.0|-1198000.0|0.0|0.0|-2729000.0|-13613000.0|16190000.0|0.0|2882000.0|2882000.0|2882000.0|0.0|16744000.0|0.0|22085000.0|16970000.0|153273000.0|153273000.0|0.0|58878000.0|8076000.0|8084000.0|AMIC|141766000.0|1576000.0|17.55398712|
5|-154000.0|173694000.0|||12.39197722|0.0|23450000.0|23450000.0|88887000.0||0.70780298|0.0|0.0|1692000.0|1.00321902|0.0|2014-12-31|4448000.0|6140000.0|6140000.0|4448000.0|4448000.0|0.65|0.65|0.65|100090000.0|100090000.0|4153000.0|0.51417606|75989000.0|9915000.0|0.0|140329000.0|0.0|70844000.0|||145000.0|33000.0|0.0|0.0|-740000.0|-3268000.0|4153000.0|0.0|5250000.0|5250000.0|5250000.0|0.0|25945000.0|0.0|19082000.0|22139000.0|164876000.0|164876000.0|0.0|69752000.0|8077000.0|8103000.0|AMIC|163779000.0|-802000.0|20.27720688|
6|-197000.0|196974000.0|||12.85820341|0.0|6238000.0|6238000.0|98741000.0||0.8638953000000001|3189000.0|3189000.0|1605000.0|1.00148478|0.0|2015-12-31|6224000.0|7829000.0|7829000.0|6224000.0|6224000.0|0.44|0.44|0.44|103920000.0|103920000.0|16558000.0|2.04875031|84525000.0|19030000.0|0.0|174895000.0|0.0|89776000.0|||1196000.0|52000.0|-617000.0|0.0|-691000.0|-14671000.0|16558000.0|0.0|3529000.0|3529000.0|3529000.0|0.0|7294000.0|0.0|22655000.0|25549000.0|183266000.0|183266000.0|0.0|76410000.0|8082000.0|8094000.0|AMIC|177944000.0|2695000.0|22.01732244|
0|1109000.0|808973000.0|||17.44708346|-3237000.0|23943000.0|23943000.0|0.0||6.60391582|95186000.0|95186000.0|1578000.0|1.00083391|0.92|2009-12-31|9335000.0|10913000.0|10913000.0|9335000.0|9335000.0|1.12|1.12|1.12|106389000.0|106389000.0|5193000.0|0.85161722|25610000.0|24166000.0|0.0|856050000.0|0.0|702584000.0|||-155000.0|353000.0|-12999000.0|-5612000.0|11065000.0|-19650000.0|8430000.0|0.0|6810000.0|6810000.0|6810000.0|0.0|3125000.0|0.0|0.0|72208000.0|25610000.0|25610000.0|0.0|16176000.0|6097810.0|6102895.0|AMNB|784807000.0|2525000.0|128.70309177|
1|-159000.0|833664000.0|||17.65011341|-1117000.0|18514000.0|18514000.0|0.0||6.71289794|82301000.0|82301000.0|1631000.0|1.00127044|0.92|2010-12-31|11459000.0|13090000.0|13090000.0|11459000.0|11459000.0|1.35|1.35|1.35|108087000.0|108087000.0|10708000.0|1.74856749|25724000.0|23788000.0|0.0|873663000.0|0.0|725577000.0|||-5429000.0|48000.0|5960000.0|-5636000.0|17352000.0|-34606000.0|11825000.0|0.0|8278000.0|8278000.0|8278000.0|0.0|3178000.0|0.0|0.0|74850000.0|25724000.0|25724000.0|0.0|15441000.0|6123870.0|6131650.0|AMNB|809876000.0|3181000.0|132.24905166|
2|6830000.0|1304706000.0|||21.88735764|-1545000.0|28893000.0|28893000.0|0.0||7.53703158|85993000.0|85993000.0|2667000.0|1.00105306|0.92|2011-12-31|16481000.0|19148000.0|19148000.0|16481000.0|16481000.0|1.64|1.64|1.64|152829000.0|152829000.0|11322000.0|1.6214766999999999|37237000.0|45494000.0|0.0|1316312000.0|0.0|1151877000.0|||10379000.0|173000.0|-11261000.0|-6421000.0|-23517000.0|21029000.0|12867000.0|0.0|11571000.0|11468000.0|11468000.0|0.0|7130000.0|103000.0|0.0|81797000.0|37237000.0|37237000.0|0.0|18289000.0|6982524.0|6989877.0|AMNB|1259212000.0|4910000.0|180.33765441|
3|7597000.0|1283687000.0|||20.83720783|-127000.0|47442000.0|47442000.0|0.0||6.86351274|87338000.0|87338000.0|3696000.0|1.00144249|0.92|2012-12-31|22299000.0|25995000.0|25995000.0|22299000.0|22299000.0|2.04|2.04|2.04|163246000.0|163246000.0|14479000.0|1.84814288|47532000.0|43703000.0|0.0|1279880000.0|0.0|1120441000.0|||18549000.0|118000.0|-3149000.0|-7212000.0|-36437000.0|40380000.0|14606000.0|0.0|16006000.0|16006000.0|16006000.0|0.0|5436000.0|0.0|0.0|90591000.0|47532000.0|47532000.0|0.0|23852000.0|7834351.0|7845652.0|AMNB|1239984000.0|6293000.0|158.27526747|
4|2520000.0|1307512000.0|||21.28207375|-865000.0|67681000.0|67681000.0|0.0||6.80366575|76848000.0|76848000.0|3235000.0|1.00148497|0.92|2013-12-31|21801000.0|25036000.0|25036000.0|21801000.0|21801000.0|2.0|2.0|2.0|167551000.0|167551000.0|27279000.0|3.46493718|46079000.0|42202000.0|0.0|1274477000.0|0.0|1139961000.0|||20239000.0|309000.0|-150000.0|-7248000.0|12733000.0|-20638000.0|28144000.0|0.0|15747000.0|15747000.0|15747000.0|0.0|5438000.0|0.0|0.0|99090000.0|46079000.0|46079000.0|0.0|22769000.0|7872870.0|7884561.0|AMNB|1265310000.0|6054000.0|160.71775604|
5|3664000.0|1346492000.0|||22.08918601|-1049000.0|67303000.0|67303000.0|0.0||6.74825642|90936000.0|90936000.0|2802000.0|1.00131915|0.92|2014-12-31|17943000.0|20745000.0|20745000.0|17943000.0|17943000.0|1.62|1.62|1.62|173780000.0|173780000.0|15549000.0|1.9764343|41325000.0|41088000.0|0.0|1329037000.0|0.0|1172712000.0|||-378000.0|-1066000.0|-38000.0|-7237000.0|23823000.0|-40799000.0|16598000.0|0.0|12741000.0|12741000.0|12741000.0|0.0|5939000.0|0.0|0.0|104594000.0|41325000.0|41325000.0|0.0|22851000.0|7867198.0|7877576.0|AMNB|1305404000.0|5202000.0|165.92997914|
6|2290000.0|1547599000.0|||22.79073261|-1430000.0|95337000.0|95337000.0|0.0||6.82267546|78191000.0|78191000.0|3034000.0|1.00091562|0.93|2015-12-31|21059000.0|24093000.0|24093000.0|21059000.0|21059000.0|1.73|1.73|1.73|197835000.0|197835000.0|17832000.0|2.05425907|48315000.0|46555000.0|0.0|1483898000.0|0.0|1349764000.0|||28034000.0|-2717000.0|0.0|-8068000.0|26136000.0|-17364000.0|19262000.0|0.0|15039000.0|15039000.0|15039000.0|0.0|8913000.0|0.0|0.0|111565000.0|48315000.0|48315000.0|0.0|27015000.0|8680502.0|8688450.0|AMNB|1501044000.0|6020000.0|172.92133566|
0|265000000.0|113770000000.0|||38.27002477|-83000000.0|3278000000.0|3278000000.0|1334000000.0||11.20919193|2249000000.0|2249000000.0|120000000.0|1.0090834|0.68|2009-12-31|1936000000.0|2056000000.0|2056000000.0|1936000000.0|906000000.0|2.98|2.95|2.98|9269000000.0|9269000000.0|-1401000000.0|-5.78447564|6063000000.0|0.0|1030000000.0|112741000000.0|0.0|103898000000.0|||-3131000000.0|864000000.0|175000000.0|-164000000.0|4545000000.0|-6373000000.0|-1318000000.0|15000000.0|722000000.0|722000000.0|722000000.0|0.0|946000000.0|0.0|4484000000.0|5276000000.0|7397000000.0|7397000000.0|0.0|3896000000.0|242200000.0|244400000.0|AMP|113770000000.0|184000000.0|469.73575557|
1|565000000.0|131214000000.00003|||41.66666667|-131000000.0|3310000000.0|3310000000.0|1750000000.0||11.18219114|8249000000.0|8249000000.0|110000000.0|1.01903652|0.71|2010-12-31|2481000000.0|2591000000.0|2591000000.0|2481000000.0|1282000000.0|3.84|3.77|3.84|10725000000.0|10725000000.0|1716000000.0|6.66666667|7762000000.0|0.0|1199000000.0|136152999999.99997|0.0|119929000000.0|||-236000000.0|-469000000.0|663000000.0|-183000000.0|-1343000000.0|-734000000.0|1847000000.0|-6000000.0|989000000.0|989000000.0|989000000.0|0.0|1134000000.0|0.0|4909000000.0|6748000000.0|9512000000.0|9512000000.0|0.0|4980000000.0|257400000.0|262300000.0|AMP|131214000000.00003|293000000.0|509.76689977|
2|751000000.0|132307000000.0|||39.72508368|-250000000.0|3251000000.0|3251000000.0|1606000000.0||13.64185581|8075000000.0|8075000000.0|110000000.0||0.87|2011-12-31|2666000000.0|2776000000.0|2776000000.0|2666000000.0|1493000000.0|4.62|4.53|4.62|8988000000.0|8988000000.0|1928000000.0|8.52135751|8586000000.0|0.0|1173000000.0|137131000000.0|0.0|122613000000.0|||-80000000.0|-1429000000.0|-353000000.0|-212000000.0|-1111000000.0|-1146000000.0|2178000000.0|-1000000.0|1116000000.0|1116000000.0|1116000000.0|60000000.0|1065000000.0|0.0|4440000000.0|6031000000.0|10192000000.0|10192000000.0|0.0|5569000000.0|226255030.0||AMP|132307000000.0|377000000.0|584.76931982|
3|1194000000.0|134729000000.00003|||44.17530054|-137000000.0|2950000000.0|2950000000.0|1899000000.0||13.75021997|7885000000.0|7885000000.0|225000000.0||1.43|2012-12-31|2471000000.0|2696000000.0|2696000000.0|2471000000.0|1364000000.0|4.7|4.62|4.7|9092000000.0|9092000000.0|1368000000.0|6.64670162|8318000000.0|0.0|1107000000.0|139664000000.0|0.0|125017000000.0|||-410000000.0|-1221000000.0|-539000000.0|-305000000.0|-6342000000.0|4417000000.0|1505000000.0|10000000.0|1029000000.0|1029000000.0|1029000000.0|2000000.0|1324000000.0|0.0|4315000000.0|6717000000.0|10217000000.0|10217000000.0|0.0|5687000000.0|205816370.0||AMP|134729000000.00003|335000000.0|654.60779432|
4|595000000.0|144576000000.0|||42.10944553|-105000000.0|3051000000.0|3051000000.0|1954000000.0||16.52148438|8956000000.0|8956000000.0|239000000.0||2.01|2013-12-31|2913000000.0|3152000000.0|3152000000.0|2913000000.0|1826000000.0|6.56|6.44|6.56|8192000000.0|8192000000.0|1259000000.0|6.47165429|9245000000.0|0.0|1087000000.0|150481000000.0|0.0|135344000000.0|||261000000.0|-1465000000.0|1071000000.0|-401000000.0|-306000000.0|-802000000.0|1364000000.0|5000000.0|1334000000.0|1334000000.0|1334000000.0|3000000.0|1429000000.0|0.0|4610000000.0|7626000000.0|11199000000.0|11199000000.0|0.0|5981000000.0|194540676.0||AMP|144576000000.0|492000000.0|743.16591765|
5|662000000.0|148810000000.0|||44.0248705|-113000000.0|3028000000.0|3028000000.0|1982000000.0||17.17195963|10129000000.0|10129000000.0|254000000.0||2.26|2014-12-31|3205000000.0|3459000000.0|3459000000.0|3205000000.0|2164000000.0|8.45|8.3|8.45|8124000000.0|8124000000.0|2286000000.0|12.38809133|10286000000.0|0.0|1041000000.0|155911000000.0|0.0|139505000000.0|||6000000.0|-1544000000.0|1190000000.0|-426000000.0|-1657000000.0|-715000000.0|2399000000.0|-21000000.0|1619000000.0|1619000000.0|1619000000.0|2000000.0|1523000000.0|0.0|5027000000.0|8703000000.0|12268000000.0|12268000000.0|0.0|6331000000.0|184532059.0||AMP|148810000000.0|545000000.0|806.41814114|
6|253000000.0|145319000000.0|||41.4504351|-133000000.0|2859000000.0|2859000000.0|2261000000.0||18.971040600000002|10423000000.0|10423000000.0|248000000.0||2.59|2015-12-31|3072000000.0|3320000000.0|3320000000.0|3072000000.0|2017000000.0|8.6|8.48|8.6|7217000000.0|7217000000.0|2439000000.0|14.00825983|9909000000.0|0.0|1055000000.0|152883000000.0|0.0|136914000000.0|||-281000000.0|-1725000000.0|521000000.0|-465000000.0|-2318000000.0|-514000000.0|2572000000.0|-21000000.0|1562000000.0|1562000000.0|1562000000.0|0.0|1606000000.0|0.0|5274000000.0|9688000000.0|12170000000.0|12170000000.0|0.0|6358000000.0|174111562.0||AMP|145319000000.0|455000000.0|834.63153355|
0|0.0|86280.0|86280.0|0.0|-0.01811457|0.0|71983.0|71983.0|0.0|0.85768818|-0.37540023|200000.0|200000.0|0.0|1.0|0.0|2009-12-31|-1510414.0|-1510414.0|-1510414.0|-1510414.0|-1511828.0|-0.1|-0.1|-0.1|-267970.0|-267970.0|-1371875.0|-0.09273769|0.0|0.0|1414.0|113701.0|0.0|100596.0|100596.0|0.0|71983.0|177353.0|200000.0|0.0|1443858.0|0.0|-1371875.0|0.0|-1511828.0|-1511828.0|-1511828.0|0.0|79445.0|0.0|0.0|-1764923.0|0.0|0.0|0.0|441135.0|14793068.0|14793068.0|AMPE|86280.0|0.0|0.00583246|-14316.0
1|0.0|737524.0|737524.0|0.0|-0.24609042|0.0|671279.0|671279.0|0.0|0.15540038|-1.18399296|3142589.0|3142589.0|0.0|1.0|0.0|2010-12-31|-8033850.0|-8033850.0|-8033850.0|-8033850.0|-8053395.0|-0.49|-0.49|-0.49|-4008436.0|-4008436.0|-2628331.0|-0.16136146|0.0|0.0|19545.0|-1537126.0|0.0|4745960.0|4745960.0|0.0|599296.0|1366627.0|1860817.0|0.0|3227627.0|0.0|-2628331.0|0.0|-8053395.0|-8053395.0|-8053395.0|0.0|658274.0|0.0|5711.0|-9818318.0|0.0|0.0|1972134.0|4732271.0|16288468.0|16288468.0|AMPE|737524.0|0.0|0.04527891|-4008436.0
2|0.0|19482599.0|11405445.0|8077154.0|0.68270649|-84705.0|11397325.0|11397325.0|0.0|8.83093579|0.09700455|0.0|0.0|42551.0|1.0|0.0|2011-12-31|-18268376.0|-18225825.0|-18225825.0|-18268376.0|-18276734.0|-0.71|-0.71|-0.71|17759816.0|17759816.0|-9216367.0|-0.35428709|18750.0|465924.0|8358.0|6327817.0|0.0|1722783.0|1291533.0|431250.0|10691046.0|22435500.0|304660.0|0.0|19942413.0|-119705.0|-9131662.0|0.0|-18359234.0|-18359234.0|-18359234.0|0.0|630622.0|0.0|0.0|-28177552.0|18750.0|18750.0|6648397.0|4504494.0|26013838.0|26013838.0|AMPE|19016675.0|82500.0|0.7310215|10113912.0
3|0.0|25847165.0|17847407.0|7999758.0|0.70122144|0.0|17702517.0|17702517.0|0.0|10.90988653|0.08464713|0.0|0.0|62396.0|1.0|0.0|2012-12-31|-11593045.0|-11530649.0|-11530649.0|-11593045.0|-11593045.0|-0.34|-0.34|-0.34|23830022.0|23830022.0|-9715163.0|-0.28587807|50000.0|420468.0|0.0|6088287.0|0.0|2017143.0|1635893.0|381250.0|6320192.0|17542867.0|36883.0|0.0|16020355.0|15000.0|-9715163.0|0.0|-11593045.0|-11593045.0|-11593045.0|0.0|1201122.0|0.0|0.0|-39770597.0|50000.0|50000.0|6044337.0|5826419.0|33983590.0|33983590.0|AMPE|25426697.0|0.0|0.74820515|16211514.0
4|0.0|36018752.0|26441435.0|9577317.0|0.86376279|-1311383.0|26353305.0|26353305.0|0.0|10.69363941|0.08476793|0.0|0.0|137680.0|1.0|0.0|2013-12-31|-24008558.0|-23870878.0|-23870878.0|-24008558.0|-24008558.0|-0.63|-0.63|-0.63|33077156.0|33077156.0|-20444540.0|-0.53388003|50000.0|734957.0|0.0|6457858.0|0.0|2803882.0|2472632.0|331250.0|8626932.0|25742806.0|0.0|0.0|29425328.0|-1665239.0|-19133157.0|0.0|-24008558.0|-24008558.0|-24008558.0|0.0|1900576.0|0.0|0.0|-63779155.0|50000.0|50000.0|16596477.0|7477396.0|38294259.0|38294259.0|AMPE|35283795.0|0.0|0.92138602|23968803.0
5|0.0|70268410.0|51259157.0|19009253.0|1.31640056|-8665966.0|50356510.0|50356510.0|0.0|13.929183100000001|0.07274680000000001|0.0|0.0|439098.0|1.0|0.0|2014-12-31|-38125415.0|-37686317.0|-37686317.0|-38125415.0|-38125415.0|-0.76|-0.76|-0.76|66118265.0|66118265.0|-39406549.0|-0.78457599|76787.0|664169.0|0.0|15567748.0|0.0|4809892.0|3679983.0|1129909.0|24011207.0|68409531.0|0.0|0.0|63409754.0|-8657964.0|-30740583.0|0.0|-38125415.0|-38125415.0|-38125415.0|0.0|3299025.0|0.0|0.0|-101904570.0|76787.0|76787.0|26922988.0|12224834.0|50226555.0|50226555.0|AMPE|69604241.0|0.0|1.3858056|47579174.0
6|0.0|50418593.0|29228422.0|21190171.0|0.71163109|-235656.0|16032248.0|16032248.0|369309.0|5.29969594|0.33761863|0.0|0.0|1136292.0|1.0|0.0|2015-12-31|-32010242.0|-30873950.0|-30873950.0|-32010242.0|-32010242.0|-0.62|-0.62|-0.62|36999158.0|36999158.0|-26679766.0|-0.5131509|793153.0|0.0|0.0|28871232.0|0.0|12491605.0|5515113.0|6976492.0|-23362718.0|28750.0|4876678.0|0.0|4857938.0|-1776546.0|-26444110.0|0.0|-32010242.0|-32010242.0|-32010242.0|0.0|1804369.0|0.0|0.0|-133914812.0|1162462.0|1162462.0|18960545.0|15134727.0|51992048.0|51992048.0|AMPE|50418593.0|0.0|0.96973662|23713309.0
0||||||-23662000.0|||114020000.0|||||9657000.0|1.00933126|0.0|2012-12-31|26662000.0|36319000.0|36319000.0|26662000.0|25878000.0|0.47|0.46|0.47|||-25312000.0|-0.65609124|90303000.0||784000.0||||||-3525000.0|-478000.0|23835000.0|0.0|23237000.0|-25112000.0|-1650000.0|0.0|18094000.0|18094000.0|18094000.0|0.0||0.0|||204323000.0|204323000.0|31163000.0|31649000.0|38580000.0|38940000.0|AMPH||7784000.0||
1|0.0|338748000.0|172971000.0|165777000.0|6.49785596|-18302000.0|54912000.0|54912000.0|142725000.0|2.64473563|0.34666958|32173000.0|32173000.0|11171000.0|1.00441723|0.0|2013-12-31|18185000.0|29356000.0|29356000.0|18185000.0|17227000.0|0.31|0.31|0.31|251545000.0|251545000.0|12740000.0|0.32909692|86956000.0|40163000.0|958000.0|210444000.0|69916000.0|87203000.0|65402000.0|21801000.0|3374000.0|-144000.0|-7152000.0|0.0|-9370000.0|-18298000.0|31042000.0|0.0|11862000.0|11862000.0|11862000.0|0.0|20380000.0|0.0|24585000.0|73809000.0|229681000.0|229681000.0|33019000.0|36321000.0|38712000.0|38883000.0|AMPH|298585000.0|5365000.0|7.71298305|107569000.0
2|-1654000.0|389370000.0|197996000.0|191374000.0|6.71783016|-20499000.0|69323000.0|69323000.0|159205000.0|3.16312805|0.3814305|43700000.0|43700000.0|12528000.0|1.0|0.0|2014-12-31|-17539000.0|-5011000.0|-5011000.0|-17539000.0|-18148000.0|-0.25|-0.25|-0.25|281860000.0|281860000.0|553000.0|0.01318016|51256000.0|42565000.0|609000.0|258587000.0|82332000.0|107510000.0|62595000.0|44915000.0|14241000.0|37855000.0|-2709000.0|0.0|32117000.0|-39773000.0|21052000.0|845000.0|-10699000.0|-10699000.0|-10699000.0|0.0|10161000.0|0.0|22852000.0|63110000.0|210461000.0|210461000.0|28427000.0|40373000.0|41957000.0|41957000.0|AMPH|346805000.0|-7449000.0|8.26572443|135401000.0
3|-2475000.0|390136000.0|175934000.0|214202000.0|6.57258513|-15996000.0|66074000.0|66074000.0|174172000.0|2.93443416|0.32021251|41099000.0|41099000.0|11314000.0|1.0|0.0|2015-12-31|-9377000.0|1937000.0|1937000.0|-9377000.0|-10364000.0|-0.06|-0.06|-0.06|295510000.0|295510000.0|-5315000.0|-0.11821356|77347000.0|39901000.0|987000.0|265305000.0|70665000.0|94626000.0|59955000.0|34671000.0|-1754000.0|4336000.0|-2206000.0|0.0|2237000.0|-16925000.0|10681000.0|2253000.0|-2787000.0|-2787000.0|-2787000.0|0.0|13872000.0|0.0|33233000.0|60323000.0|251519000.0|251519000.0|37065000.0|46974000.0|44961000.0|44961000.0|AMPH|350235000.0|-7577000.0|7.78975112|115979000.0
0|2831970.0|375544608.0|171772421.0|203772187.0|10.28529745|-1797949.0|57177425.0|57177425.0|348816533.0|1.29806145|2.65423165|113898969.0|113898969.0|6633690.0|3.27320907|0.0|2009-12-31|26856762.0|33490452.0|33490452.0|26856762.0|26856762.0|1.99|0.61|1.99|102769787.0|102769787.0|43498359.0|4.3533569000000005|79700056.0|16132429.0|0.0|283803762.0|4237909.0|272774821.0|132329961.0|140444860.0|29778395.0|-188.0|10026223.0|0.0|4128686.0|-22313707.0|45296308.0|2667108.0|19907148.0|19907148.0|19907148.0|0.0|75578378.0|0.0|84530879.0|97882985.0|428516589.0|428516589.0|0.0|54406204.0|9991912.0|32705617.0|AMRC|359412179.0|6949614.0|35.97031069|39442460.0
1|3551521.0|584407339.0|211709821.0|372697518.0|7.58120921|-2613267.0|53888468.0|53888468.0|507524239.0|1.48477384|1.99616587|207131602.0|207131602.0|11419186.0|1.61353293|0.0|2010-12-31|39699301.0|51118487.0|51118487.0|39699301.0|39699301.0|1.07|0.66|1.07|195051731.0|195051731.0|18236542.0|0.70881217|110702420.0|20580995.0|0.0|574482226.0|6780092.0|389355608.0|142587252.0|246768356.0|-3236519.0|59304169.0|-33137262.0|0.0|20504969.0|-45929534.0|20849809.0|1338237.0|27513666.0|27513666.0|27513666.0|0.0|95302897.0|0.0|316145001.0|126609101.0|618226659.0|618226659.0|0.0|64710123.0|25728314.0|41513482.0|AMRC|563826344.0|12185635.0|21.91462464|69122569.0
2|657685.0|645597467.0|283062460.0|362535007.0|5.55137704|-3449940.0|38649722.0|38649722.0|593154171.0|1.90913002|1.73071077|215262693.0|215262693.0|14008738.0|1.04976339|0.0|2011-12-31|44180105.0|58188843.0|58188843.0|44180105.0|44180105.0|0.78|0.75|0.78|236421035.0|236421035.0|-112217032.0|-2.63495613|135046147.0|60608874.0|0.0|613333789.0|8635633.0|409176432.0|148267775.0|260908657.0|-18413655.0|6407804.0|57347260.0|0.0|196989426.0|-105601353.0|-108767092.0|-1034636.0|33412933.0|33412933.0|33412933.0|0.0|93506089.0|0.0|314849197.0|158809584.0|728200318.0|728200318.0|0.0|84360323.0|42587818.0|44707132.0|AMRC|584988593.0|10767172.0|13.73605459|134794685.0
3|713194.0|675472003.0|297842841.0|377629162.0|5.86452465|-5061000.0|89706553.0|89706553.0|503024000.0|2.00043802|1.57975142|121531687.0|121531687.0|19340000.0|1.03015028|0.0|2012-12-31|24607000.0|43947000.0|43947000.0|24607000.0|24607000.0|0.41|0.4|0.41|261846774.0|261846774.0|37148000.0|0.83199559|128147000.0|58711268.0|0.0|499697057.0|9502289.0|413652812.0|148888812.0|264764000.0|37070000.0|3463000.0|15543000.0|0.0|43486000.0|-48953000.0|42209000.0|328000.0|18360000.0|18360000.0|18360000.0|0.0|101007455.0|0.0|261273503.0|177169717.0|631171000.0|631171000.0|0.0|98474000.0|44649275.0|45995463.0|AMRC|616760735.0|6247000.0|13.81345464|148954029.0
4|3112000.0|606303000.0|247009000.0|359294000.0|6.07545053|-2331000.0|32668000.0|32668000.0|470846000.0|1.85319759|1.19038794|116196000.0|116196000.0|20475000.0|1.0246937|0.0|2013-12-31|2759000.0|23234000.0|23234000.0|2759000.0|2759000.0|0.05|0.05|0.05|276798000.0|276798000.0|-62847000.0|-1.37943135|103325000.0|63327000.0|0.0|493216000.0|10257000.0|329497000.0|133288000.0|196209000.0|-46177000.0|2073000.0|-5235000.0|0.0|43190000.0|-29937000.0|-60516000.0|1086000.0|2414000.0|2414000.0|2414000.0|0.0|79509000.0|0.0|215704000.0|171094000.0|574171000.0|574171000.0|0.0|96693000.0|45560078.0|46685125.0|AMRC|542976000.0|345000.0|11.91780225|113721000.0
